,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
4602,4602,en,False,0,1,3,0,2021-12-04T19:47:25.000Z,"So now that I am home... Holy shit though Dune! 

Holy.

Shit.

That was amazing. Just.... Yeah. Amazing. Every damn moment.

I have niggles. Of course I have niggles. But damn what a movie! https://t.co/m6jsvhy7un",1467219004775452672,5926092
6069,6069,en,False,6,6,82,1,2021-12-04T02:50:10.000Z,"People who know can tell me, is a return to IMAX a thing that happens often? Or, is this more of Denis Villeneuve winning again? 🤩
#DuneMovie https://t.co/HqJMLjLxTV https://t.co/Uv4jqOxcgs",1466963007263502336,1113380618778214400
742,742,en,False,0,0,0,0,2021-12-06T16:54:23.000Z,I must not fear. Fear is the mind-killer.  Dune,1467900237775790088,198316232
7814,7814,en,False,0,0,0,0,2021-12-03T09:23:04.000Z,"Just played: Don't Tug On That, You Never W - Sleep Like Trees - DUNE Drift (Topaz)",1466699496038051841,211291588
5809,5809,en,False,1,1,14,0,2021-12-04T05:18:42.000Z,"missing #Chani right now, i need #Dune part two now!!  https://t.co/qyxc3tfSBy",1467000387102257152,2705599162
5776,5776,en,False,0,0,2,0,2021-12-04T05:40:24.000Z,me and my sis are gonna watch dune tonight and i’d be lying if I said I remembered anything from when I had to read the book in high school,1467005846697570305,1108697413433192448
4387,4387,en,False,0,2,19,1,2021-12-04T21:43:46.000Z,my transgender-dune themed custom xbox controller,1467248285278605312,809273299930730496
751,751,en,False,0,0,0,0,2021-12-06T16:48:11.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/RpIZIctduM via @Digg https://t.co/vhzJv5NX9W,1467898677788389381,1461939571147558912
3841,3841,en,False,0,0,2,0,2021-12-05T02:36:22.000Z,"Dune 2021 is seriously one of the best adaptations I've ever seen. Bold, epic, sweeping, visually stunning and willing to let itself breathe: if there's any justice in the world (a doubtful proposition), it should win Best Picture. https://t.co/Ry4Oa5Om1A",1467321920710340608,15105868
1244,1244,en,False,0,0,1,0,2021-12-06T09:25:20.000Z,History of Dune Universe told by Comic Book Girl 19 https://t.co/IMEc3FIpdT via @YouTube,1467787232094289920,1194251509745274880
6818,6818,en,False,0,0,1,0,2021-12-03T19:34:38.000Z,#Dune “Enter no conflict against fanatics unless you can defuse them. Oppose a religion with another religion only if your proofs (miracles) are irrefutable or if you can mesh in a way that the fanatics accept you as god-inspired.”~Missionaria Protectiva Teaching,1466853400155463682,1663751810
7485,7485,en,False,0,0,0,0,2021-12-03T13:07:22.000Z,i want more dune mutuals 😭,1466755942452801541,1454981609468448769
5963,5963,en,False,0,0,1,0,2021-12-04T03:49:28.000Z,What does your reading list include? #books #Reading #readingcommunity #Goodreads #2021books #Dune #fiction https://t.co/t34JrE7Km4,1466977928776806401,1457964699438313473
330,330,en,False,0,0,1,0,2021-12-06T21:09:25.000Z,denis villeneuve’s drawn dune storyboard from when he was a teenager is me but at 26 with captive prince,1467964417425948678,2895579105
931,931,en,False,0,2,13,0,2021-12-06T14:29:15.000Z,"going to see dune again, but in IMAX 😈😈😈",1467863712358977536,198581234
3132,3132,en,False,0,0,1,0,2021-12-05T10:55:12.000Z,this is literally australian dune https://t.co/kFEQZx5JUf,1467447456107401218,786359258
5651,5651,en,False,0,4,28,0,2021-12-04T07:01:06.000Z,"Dune is 

absolutely

spectacular.",1467026158763929601,143963460
8045,8045,en,False,0,3,0,0,2021-12-03T06:36:28.000Z,guys is dune good,1466657569322143746,1431887987919364097
7447,7447,en,False,0,2,4,0,2021-12-03T13:30:02.000Z,I probably won’t be seeing Dune until Monday because I wanna be the only one in the theatre,1466761647851139073,35158384
3099,3099,en,False,0,0,2,0,2021-12-05T11:20:09.000Z,"The worst part about the new Dune film is now I’m probably gonna start book four real soon, and I know that’s the Bad One. 🪱 🏜",1467453736725319680,94703809
5774,5774,en,False,1,1,2,0,2021-12-04T05:41:46.000Z,"Films that are predicted (by the @NextBestPicture team) to get the most nominations at the 2022 Oscars:
(11)
Dune

(10)
Belfast

(9)
West Side Story

(7)
King Richard
The Power of the Dog

(4)
Don’t Look Up
Spencer

(3)
Licorice Pizza
Nightmare Alley
Cyrano
House of Gucci
Flee",1467006192966901767,1118245561
7549,7549,en,False,0,0,0,0,2021-12-03T12:31:41.000Z,Dune is on VOD. Thirty bucks on iTunes US. On YouTube movies Korea it was half the price. There are some surprisingly good prices there.,1466746964251316224,74029492
5621,5621,en,False,0,0,0,0,2021-12-04T07:24:47.000Z,dune (part one) is the funniest movie i've ever seen,1467032116089155587,11955932
1700,1700,en,False,0,0,0,0,2021-12-06T02:45:28.000Z,"Dear @DIRECTV #Dune
This is an amazing movie and I would purchase it but the subtitles are wrong language. Might want to get that checked out.",1467686601417314311,1347892840093782017
4500,4500,en,False,0,0,0,0,2021-12-04T20:41:04.000Z,Just played: Successful - Best Dog Award - DUNE DRIFT III (Topaz),1467232508207063042,211291588
2170,2170,en,False,0,4,7,0,2021-12-05T21:56:54.000Z,"Working my way through the sci fi pillars, just need to read the 2nd and 3rd Dune books and the rest of Foundation, then I can read Hyperion 😀",1467613980306849796,885515539665301505
4340,4340,en,False,0,0,1,0,2021-12-04T22:04:46.000Z,DUNE was pretty rad. Great soundtrack. Loved them worms. https://t.co/BDIbXcwGoX,1467253571024424973,1304857390043594753
7816,7816,en,False,0,0,0,0,2021-12-03T09:16:54.000Z,Is anyone else as obsessed with Dune as our CEO? #Dune,1466697945986834433,1179666505446957056
6714,6714,en,False,6,18,195,2,2021-12-03T20:36:55.000Z,"My mom went to see Dune and her key takeaway was that Timothee Chalamet is a Jew. I said I don't think so, his name sounds French. 

I got this text with no context several days later https://t.co/ddq11ReFxW",1466869076278579202,312336521
4496,4496,en,False,0,0,0,0,2021-12-04T20:42:28.000Z,Going to replace the sound on my tinnitus noise generator with the Sardaukar chant from Dune on loop instead.,1467232861589757958,142620092
894,894,en,False,0,0,1,1,2021-12-06T14:59:00.000Z,i think maybe seeing dune changed my life,1467871202043740165,231608116
4315,4315,en,False,0,0,0,0,2021-12-04T22:16:15.000Z,Dune: Part Two - Stilgar as Tom Jones https://t.co/24jEcgYBy6,1467256461730398229,435792099
5176,5176,en,False,2,1,11,0,2021-12-04T13:02:56.000Z,"“I must not fear. Fear is the mind killer.”

Litany of Fear - Dune.",1467117215665168394,21156407
1655,1655,en,False,1,0,13,0,2021-12-06T03:10:58.000Z,Would be cool if on Succession they had the ornithopters from Dune. Cooler than regular helicopters.,1467693016890712064,28807926
6654,6654,en,False,0,0,0,0,2021-12-03T21:08:00.000Z,"It's a whole new way to experience Arrakis... #Dune 
https://t.co/A2ppDGv5vx",1466876897309167628,1319203598
7104,7104,en,False,0,0,2,0,2021-12-03T16:49:14.000Z,"David Lynch's Dune is quite good, actually",1466811778944442370,128562824
7473,7473,en,False,0,0,1,0,2021-12-03T13:16:03.000Z,Dune was just soo gooood gaad part 2 wheen,1466758129408831488,1009441410397769728
359,359,en,False,0,0,0,0,2021-12-06T20:48:47.000Z,Dune check. Y'all still Dune-pilled?,1467959226064592904,1056954094747815938
3630,3630,en,False,0,0,0,0,2021-12-05T04:37:51.000Z,Me watching the Dune 2 press tour in 2023 https://t.co/cbsksV8n5g,1467352496356134917,1387575566442840066
1870,1870,en,False,0,0,0,0,2021-12-06T00:46:36.000Z,Check out this listing I just added to my #Poshmark closet: Dune London Satchel Convertible Crossbody Handbag. https://t.co/C4WNo9hSC7 #shopmycloset @poshmarkapp,1467656686785626113,1655651941
3360,3360,en,False,0,0,1,0,2021-12-05T07:35:04.000Z,dune is the first movie since toy story 2 worth rewatching,1467397094126362626,760157903189843969
4287,4287,en,False,0,0,1,0,2021-12-04T22:34:31.000Z,Dune https://t.co/pEi2TchwuM,1467261057030893570,272490408
7645,7645,en,False,0,0,2,0,2021-12-03T11:34:28.000Z,"THURSDAY'S TOP 5 FILMS FOR THE UK &amp; IRELAND:

1 - #HouseOfGucci  
2 - #Ghostbusters: Afterlife
3 - #Encanto 
4 - #NoTimeToDie 
5 - #Dune",1466732565474287618,253294652
4986,4986,en,False,0,0,2,0,2021-12-04T15:36:40.000Z,$SUSHI under 6 is a joke - $750M market cap for this: https://t.co/VCxPQycp1b,1467155904810434565,1379563619063640064
6943,6943,en,False,0,1,2,0,2021-12-03T18:28:54.000Z,"Movies I liked from 2021 included Annette, Dune, The Velvet Underground, and Barb &amp; Star Go To Vista Del Mar, plenty more I'll catch up on in the next year probably",1466836861360422913,1212447517029199872
2726,2726,en,False,61,2,106,6,2021-12-05T16:20:44.000Z,"💽 Dune Analytics for our Internship drop.

📏 Dashboard:
https://t.co/V35t21zMvw",1467529382482821127,1432496331642208256
4042,4042,en,False,0,0,0,0,2021-12-05T00:33:04.000Z,"DUNE (1984).
Music by TOTO.
Main musical theme by ENO.
Great weirdness by LYNCH.
Below - some of the ENOS arriving at final sound check. https://t.co/jnvWdQdxTy",1467290891119304707,1053619201431109632
8311,8311,en,False,0,0,0,0,2021-12-03T03:21:47.000Z,Dune (Part One) https://t.co/zOebNVx9LC,1466608577968320512,47484086
8632,8632,en,False,0,0,7,0,2021-12-03T00:54:07.000Z,IT’S WHAT SHE DESERVES. #Dune https://t.co/5burFkMlnz,1466571414316613637,18652879
8676,8676,en,False,0,0,4,0,2021-12-03T00:35:15.000Z,YES!!!!! #DuneMovie congrats @HansZimmer and team 🎵 https://t.co/e0sFT66xcv,1466566668717420544,12161792
6034,6034,en,False,0,0,2,0,2021-12-04T03:04:40.000Z,DUNE https://t.co/PQ3RUzIorV,1466966658103324672,3314553511
2532,2532,en,False,0,0,0,0,2021-12-05T18:23:55.000Z,"Dune will the $ it deserves. How?
Batman: ""Faith, Alfred. Faith."" https://t.co/Cu2bvRXto5",1467560380805353481,2602298154
4668,4668,en,False,0,0,0,0,2021-12-04T19:06:09.000Z,"Dune Peninsula 2021 12 02 59, my photograph on #Flickr https://t.co/D1luf71AhP #Photography https://t.co/3OlcmC7vLk",1467208619666116615,343119653
1892,1892,en,False,5,0,5,0,2021-12-06T00:33:01.000Z,"Our short 4-minute documentary about #DunePeninsula played for audiences at @GrandCinema before every screening of the #DuneMovie. 

It's not showing there anymore, but you can watch it here: https://t.co/Y2TU4vX3LW

#PointDefiancePark #Tacoma #FrankHerbert https://t.co/BxMIiMuQnk",1467653269564628993,79332569
6246,6246,en,False,0,0,1,0,2021-12-04T01:02:44.000Z,Finally saw DUNE in IMAX. That is bigger than my TV — no lie! Louder too!,1466935971912445952,169943213
2357,2357,en,False,0,0,2,0,2021-12-05T20:13:06.000Z,Grabbed them all. Can never have too many versions/editions of Dune https://t.co/GhNCR59DiQ,1467587857984462852,780110742
2260,2260,en,False,0,2,2,0,2021-12-05T21:02:02.000Z,Now Watching - #DUNE https://t.co/1fWmEBWoyi,1467600172712701954,65704538
7191,7191,en,False,0,1,0,0,2021-12-03T16:00:02.000Z,"Cinema Postponements😔
Unfortunately, we have not been able to get our projector fixed in time for tomorrow. This means that tomorrows scheduled screenings of 'Cbeebies Christmas Show:  The Night Before Christmas' and 'Dune' cannot go ahead.
#christmasatanlanntair #anlanntair https://t.co/GHZx7193Bu",1466799397036077058,285036750
1814,1814,en,False,0,0,1,0,2021-12-06T01:20:05.000Z,"There was a lot that I wanted to see in Dune that wasn't there (Part 2 will be a long wait), but there was also so much that seemed reflected straight from my own imagination. I was riveted the entire time.",1467665111821078529,22364325
904,904,en,False,0,0,1,0,2021-12-06T14:47:07.000Z,Dune OST is awesome tense reading music,1467868211211296783,2210564914
337,337,en,False,1,1,3,0,2021-12-06T21:04:31.000Z,"My book on #Dune is almost ready for the publisher :)
Title: ""The #Orientalist #Semiotics of Dune: An Analysis of Religious and Historical References within Frank Herbert’s Universe."" https://t.co/aVEgPDXVJW",1467963186288775182,1006023726
7966,7966,en,False,1,0,3,0,2021-12-03T07:30:00.000Z,"Dune is finally here.
https://t.co/9DHZGgE6jn",1466671042617774084,21066137
5338,5338,en,False,1,4,10,0,2021-12-04T11:02:46.000Z,#DuneMovie at 8:30 pm today (2 hours and a half to go) https://t.co/daHpeNJ09R,1467086972749369344,1236713251800379392
8533,8533,en,False,1,0,5,0,2021-12-03T01:36:42.000Z,Congrats #Dune 🥳 https://t.co/SRE665GQdY,1466582131367239681,798176822013759488
7428,7428,en,False,1,1,7,2,2021-12-03T13:37:41.000Z,Feel like no-one talked about how good the mother/daughter casting of Zendaya &amp; Sharon Duncan-Brewster is in Dune (2021) https://t.co/HEINIBowvn,1466763573967867910,1352774995
3698,3698,en,False,0,0,0,0,2021-12-05T03:57:40.000Z,The Politics of Dune Explained In FIVE Minutes https://t.co/d6w0ad3D1h via @YouTube,1467342382505107459,1481322158
659,659,en,False,0,0,0,0,2021-12-06T17:37:44.000Z,"Nic’s Flicks: Dune fantastic, absorbing adaptation.

https://t.co/IO53FSzDn6 https://t.co/BF7Uyt2kyl",1467911146153787392,96833650
3524,3524,en,False,0,1,2,0,2021-12-05T05:36:04.000Z,📽️: dune HELL YEAH https://t.co/HkdwPhof8U,1467367146397208578,1444191837564989440
7737,7737,en,False,0,1,2,0,2021-12-03T10:19:11.000Z,"Ok.  A more complete review of Dune.  If you liked the book, you'll probably like the movie.
They drag things out a bit in some parts and it kind of fits the mood of the film, but I wouldn't spend time watching it twice.",1466713619106656258,22130137
1350,1350,en,False,0,0,0,0,2021-12-06T06:59:36.000Z,.get [pdf] The Road to Dune  Visit Link : https://t.co/FE3FqEcV1B https://t.co/rtoIJfSkEH,1467750554398969856,1467136117853933569
6367,6367,en,False,2,7,22,0,2021-12-03T23:52:12.000Z,"The most iconic movies from Timothée Chalamet illustrated by an artificial intelligence; a thread

- Dune https://t.co/R96rxYkTXa",1466918220062142467,1056448633
4971,4971,en,False,1,0,0,0,2021-12-04T15:47:59.000Z,Provincetown Dune Shack Applications are Open: https://t.co/JYmWlQxykv #artistsresidencies #artistsofcolor #emergingartists,1467158750763048960,2839211211
6001,6001,en,False,1,2,5,0,2021-12-04T03:28:48.000Z,Hear me out: we use it to open the Dune version of TGI Fridays. https://t.co/tkYJBf1OcR,1466972731501645825,18309656
5702,5702,en,True,0,1,5,0,2021-12-04T06:26:25.000Z,Getting ready to watch Dune on big screen. https://t.co/I2HUStQYqD,1467017426701217793,1010176995509002240
6922,6922,en,False,0,1,2,0,2021-12-03T18:40:06.000Z,dune was like a 3 hour long trailer for its sequel,1466839677906735106,951585048993570816
8449,8449,en,False,0,0,1,1,2021-12-03T02:16:31.000Z,Yall gotta read the Dune series fr,1466592149252841480,740567929083854848
4751,4751,en,False,0,0,0,0,2021-12-04T18:14:05.000Z,"if you doubt im a dumbass dune said ""Turn autosave off"" and my brain like ""Turn it on? Okay.""",1467195517679460357,2829645078
1740,1740,en,False,1,1,6,0,2021-12-06T02:18:17.000Z,h/t #Dune Sietchposting https://t.co/5u5yZcnICz,1467679760025223169,1378430366650937346
7748,7748,en,False,0,2,9,0,2021-12-03T10:08:02.000Z,Whew. Dune on the big screen is epic. Gorgeous cinematography. Fabulous soundtrack.,1466710810588188672,70513727
1241,1241,en,False,0,0,0,0,2021-12-06T09:27:47.000Z,My favourite part of Dune was probably the sand,1467787846815674368,211276225
4349,4349,en,False,4,0,39,5,2021-12-04T22:00:21.000Z,"Sold: Bugre Dune Buggy for $16,500. https://t.co/ziKLfjAFKn https://t.co/utqhWh7waw",1467252461396135936,36771147
753,753,en,False,9,5,51,0,2021-12-06T16:47:50.000Z,dune anime https://t.co/nzKEDtuSzs,1467898590425239555,1294065749980397568
7677,7677,en,False,0,0,2,0,2021-12-03T11:08:45.000Z,Marshal and dune crawler ready for oil wash #warmongers https://t.co/1fPgFvXrCI,1466726092904054787,430825709
6912,6912,en,False,1,1,28,0,2021-12-03T18:45:28.000Z,"These 2 have combined age of over 60, yet tackled 3 days of tricky desert/mountain driving with ease. Neither had any difficulty. Big dunes, awkward dune vortices, rock crawling, huge corrugations, &amp; rolled home nonchalantly. Testament to build quality &amp; design @LandRover_UK https://t.co/LcRyeVGNaW",1466841029961781259,419020672
6703,6703,en,False,0,1,1,0,2021-12-03T20:43:38.000Z,Was thinking of getting a haircut for New Years but then saw Jason Momoa in dune 😤 https://t.co/UD7QFiXNNG,1466870765995757568,3007649034
2290,2290,en,False,0,1,9,0,2021-12-05T20:48:19.000Z,meos awesoeme Day out (i went to animal shelter to pet cats and then bookstore I found Dune!!!!!!!) https://t.co/wnc4CCh1JW,1467596719210872841,1212111937695207424
3751,3751,en,False,0,0,0,0,2021-12-05T03:23:32.000Z,"i finally was talked into seeing dune and damn i really ate that shit up, it was one of the more enjoyable movies i’ve seen in a while",1467333791874265092,804580578431475713
